version,S,T,runtime
onethreadperblock,8192,32,0.000747
multithread_atomics,8192,32,0.000252
multithread_shared,8192,32,0.000172
sequential,8192,32,4.2e-05
onethreadperblock,8192,32,0.001084
multithread_atomics,8192,32,0.00025
multithread_shared,8192,32,0.000177
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000421
multithread_atomics,8192,64,0.000178
multithread_shared,8192,64,0.000166
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000416
multithread_atomics,8192,64,0.000177
multithread_shared,8192,64,0.000169
sequential,8192,64,2.3e-05
onethreadperblock,8192,64,0.000421
multithread_atomics,8192,64,0.000175
multithread_shared,8192,64,0.000176
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000422
multithread_atomics,8192,64,0.000178
multithread_shared,8192,64,0.000371
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000422
multithread_atomics,8192,64,0.000177
multithread_shared,8192,64,0.000176
sequential,8192,64,2.3e-05
onethreadperblock,8192,64,0.000419
multithread_atomics,8192,64,0.00018
multithread_shared,8192,64,0.000349
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000422
multithread_atomics,8192,64,0.000351
multithread_shared,8192,64,0.000173
sequential,8192,64,4.4e-05
onethreadperblock,8192,64,0.000455
multithread_atomics,8192,64,0.0002
multithread_shared,8192,64,0.00018
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.000425
multithread_atomics,8192,64,0.000172
multithread_shared,8192,64,0.000167
sequential,8192,64,2.2e-05
onethreadperblock,8192,64,0.00042
multithread_atomics,8192,64,0.000178
multithread_shared,8192,64,0.000177
sequential,8192,128,2.3e-05
onethreadperblock,8192,128,0.000429
multithread_atomics,8192,128,0.000181
multithread_shared,8192,128,0.00017
sequential,8192,128,2.9e-05
onethreadperblock,8192,128,0.000439
multithread_atomics,8192,128,0.000173
multithread_shared,8192,128,0.000164
sequential,8192,128,2.2e-05
onethreadperblock,8192,128,0.000572
multithread_atomics,8192,128,0.000171
multithread_shared,8192,128,0.000166
sequential,8192,128,2.3e-05
onethreadperblock,8192,128,0.001302
multithread_atomics,8192,128,0.000176
multithread_shared,8192,128,0.000294
sequential,8192,128,5.2e-05
onethreadperblock,8192,128,0.000417
multithread_atomics,8192,128,0.00031
multithread_shared,8192,128,0.000173
sequential,8192,128,2.7e-05
onethreadperblock,8192,128,0.000421
multithread_atomics,8192,128,0.000183
multithread_shared,8192,128,0.000164
sequential,8192,128,2.2e-05
onethreadperblock,8192,128,0.00042
multithread_atomics,8192,128,0.000175
multithread_shared,8192,128,0.00017
sequential,8192,128,2.2e-05
onethreadperblock,8192,128,0.00042
multithread_atomics,8192,128,0.000181
multithread_shared,8192,128,0.00017
sequential,8192,128,2.3e-05
onethreadperblock,8192,128,0.000423
multithread_atomics,8192,128,0.000176
multithread_shared,8192,128,0.00017
sequential,8192,128,2.2e-05
onethreadperblock,8192,128,0.00042
multithread_atomics,8192,128,0.000175
multithread_shared,8192,128,0.000326
sequential,8192,256,2.2e-05
onethreadperblock,8192,256,0.000426
multithread_atomics,8192,256,0.000175
multithread_shared,8192,256,0.000161
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.000421
multithread_atomics,8192,256,0.000175
multithread_shared,8192,256,0.000169
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.000422
multithread_atomics,8192,256,0.00018
multithread_shared,8192,256,0.000168
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.000423
multithread_atomics,8192,256,0.000173
multithread_shared,8192,256,0.000168
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.000422
multithread_atomics,8192,256,0.000176
multithread_shared,8192,256,0.000167
sequential,8192,256,2.2e-05
onethreadperblock,8192,256,0.000425
multithread_atomics,8192,256,0.000354
multithread_shared,8192,256,0.000165
sequential,8192,256,2.2e-05
onethreadperblock,8192,256,0.000421
multithread_atomics,8192,256,0.000175
multithread_shared,8192,256,0.000173
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.000427
multithread_atomics,8192,256,0.000172
multithread_shared,8192,256,0.000171
sequential,8192,256,2.2e-05
onethreadperblock,8192,256,0.000453
multithread_atomics,8192,256,0.000178
multithread_shared,8192,256,0.000169
sequential,8192,256,2.3e-05
onethreadperblock,8192,256,0.00042
multithread_atomics,8192,256,0.000177
multithread_shared,8192,256,0.00018
sequential,32768,1,8.9e-05
onethreadperblock,32768,1,0.003175
multithread_atomics,32768,1,0.005086
multithread_shared,32768,1,0.004179
sequential,32768,1,0.00018
onethreadperblock,32768,1,0.001397
multithread_atomics,32768,1,0.005243
multithread_shared,32768,1,0.004343
sequential,32768,1,8.9e-05
onethreadperblock,32768,1,0.001488
multithread_atomics,32768,1,0.006507
multithread_shared,32768,1,0.004802
sequential,32768,1,8.9e-05
onethreadperblock,32768,1,0.001409
multithread_atomics,32768,1,0.005089
multithread_shared,32768,1,0.005109
sequential,32768,1,0.000201
onethreadperblock,32768,1,0.001433
multithread_atomics,32768,1,0.006654
multithread_shared,32768,1,0.004032
sequential,32768,1,8.9e-05
onethreadperblock,32768,1,0.001319
multithread_atomics,32768,1,0.004936
multithread_shared,32768,1,0.006053
sequential,32768,1,8.9e-05
onethreadperblock,32768,1,0.001325
multithread_atomics,32768,1,0.007321
multithread_shared,32768,1,0.010816
sequential,32768,1,0.000141
onethreadperblock,32768,1,0.001411
multithread_atomics,32768,1,0.004833
multithread_shared,32768,1,0.004025
sequential,32768,1,0.000133
onethreadperblock,32768,1,0.001312
multithread_atomics,32768,1,0.004847
multithread_shared,32768,1,0.003866
sequential,32768,1,0.000199
onethreadperblock,32768,1,0.001314
multithread_atomics,32768,1,0.007301
multithread_shared,32768,1,0.00387
sequential,32768,32,8.9e-05
onethreadperblock,32768,32,0.001314
multithread_atomics,32768,32,0.000554
multithread_shared,32768,32,0.000334
sequential,32768,32,0.000115
onethreadperblock,32768,32,0.001306
multithread_atomics,32768,32,0.00058
multithread_shared,32768,32,0.000339
sequential,32768,32,0.000101
onethreadperblock,32768,32,0.001316
multithread_atomics,32768,32,0.000616
multithread_shared,32768,32,0.000332
sequential,32768,32,0.000177
onethreadperblock,32768,32,0.001306
multithread_atomics,32768,32,0.00058
multithread_shared,32768,32,0.000952
sequential,32768,32,8.9e-05
onethreadperblock,32768,32,0.001324
multithread_atomics,32768,32,0.000819
multithread_shared,32768,32,0.000343
sequential,32768,32,0.000138
onethreadperblock,32768,32,0.001408
multithread_atomics,32768,32,0.00059
multithread_shared,32768,32,0.000348
sequential,32768,32,8.8e-05
onethreadperblock,32768,32,0.001397
multithread_atomics,32768,32,0.000622
multithread_shared,32768,32,0.000342
sequential,32768,32,8.9e-05
onethreadperblock,32768,32,0.001365
multithread_atomics,32768,32,0.000601
multithread_shared,32768,32,0.000353
sequential,32768,32,8.9e-05
onethreadperblock,32768,32,0.001336
multithread_atomics,32768,32,0.001367
multithread_shared,32768,32,0.000333
sequential,32768,32,9.8e-05
onethreadperblock,32768,32,0.001543
multithread_atomics,32768,32,0.000587
multithread_shared,32768,32,0.000329
sequential,32768,64,8.8e-05
onethreadperblock,32768,64,0.001344
multithread_atomics,32768,64,0.0011
multithread_shared,32768,64,0.000262
sequential,32768,64,8.9e-05
onethreadperblock,32768,64,0.001861
multithread_atomics,32768,64,0.000865
multithread_shared,32768,64,0.000273
sequential,32768,64,9.5e-05
onethreadperblock,32768,64,0.002553
multithread_atomics,32768,64,0.000344
multithread_shared,32768,64,0.000256
sequential,32768,64,0.000149
onethreadperblock,32768,64,0.001431
multithread_atomics,32768,64,0.00036
multithread_shared,32768,64,0.000252
sequential,32768,64,0.000133
onethreadperblock,32768,64,0.001331
multithread_atomics,32768,64,0.000358
multithread_shared,32768,64,0.000246
sequential,32768,64,0.000177
onethreadperblock,32768,64,0.002922
multithread_atomics,32768,64,0.000357
multithread_shared,32768,64,0.000263
sequential,32768,64,8.8e-05
onethreadperblock,32768,64,0.001341
multithread_atomics,32768,64,0.00034
multithread_shared,32768,64,0.000256
sequential,32768,64,8.9e-05
onethreadperblock,32768,64,0.001613
multithread_atomics,32768,64,0.000344
multithread_shared,32768,64,0.000437
sequential,32768,64,8.9e-05
onethreadperblock,32768,64,0.002992
multithread_atomics,32768,64,0.000382
multithread_shared,32768,64,0.000255
sequential,32768,64,8.8e-05
onethreadperblock,32768,64,0.001406
multithread_atomics,32768,64,0.000369
multithread_shared,32768,64,0.000262
sequential,32768,128,9.5e-05
onethreadperblock,32768,128,0.001497
multithread_atomics,32768,128,0.000344
multithread_shared,32768,128,0.00018
sequential,32768,128,8.8e-05
onethreadperblock,32768,128,0.001403
multithread_atomics,32768,128,0.00034
multithread_shared,32768,128,0.000179
sequential,32768,128,8.8e-05
onethreadperblock,32768,128,0.001517
multithread_atomics,32768,128,0.000342
multithread_shared,32768,128,0.000181
sequential,32768,128,9.8e-05
onethreadperblock,32768,128,0.00149
multithread_atomics,32768,128,0.000363
multithread_shared,32768,128,0.000179
sequential,32768,128,8.8e-05
onethreadperblock,32768,128,0.001408
multithread_atomics,32768,128,0.000438
multithread_shared,32768,128,0.000177
sequential,32768,128,8.9e-05
onethreadperblock,32768,128,0.001512
multithread_atomics,32768,128,0.00034
multithread_shared,32768,128,0.000184
sequential,32768,128,0.000115
onethreadperblock,32768,128,0.001483
multithread_atomics,32768,128,0.000339
multithread_shared,32768,128,0.000176
sequential,32768,128,8.9e-05
onethreadperblock,32768,128,0.001523
multithread_atomics,32768,128,0.000345
multithread_shared,32768,128,0.000177
sequential,32768,128,0.000178
onethreadperblock,32768,128,0.001441
multithread_atomics,32768,128,0.000346
multithread_shared,32768,128,0.000172
sequential,32768,128,0.000108
onethreadperblock,32768,128,0.001413
multithread_atomics,32768,128,0.000342
multithread_shared,32768,128,0.000179
sequential,32768,256,8.9e-05
onethreadperblock,32768,256,0.001398
multithread_atomics,32768,256,0.000342
multithread_shared,32768,256,0.000178
sequential,32768,256,0.000177
onethreadperblock,32768,256,0.001469
multithread_atomics,32768,256,0.00036
multithread_shared,32768,256,0.000201
sequential,32768,256,9e-05
onethreadperblock,32768,256,0.001494
multithread_atomics,32768,256,0.000836
multithread_shared,32768,256,0.00037
sequential,32768,256,0.000106
onethreadperblock,32768,256,0.001498
multithread_atomics,32768,256,0.000373
multithread_shared,32768,256,0.00018
sequential,32768,256,0.000134
onethreadperblock,32768,256,0.001406
multithread_atomics,32768,256,0.00128
multithread_shared,32768,256,0.000182
sequential,32768,256,0.000136
onethreadperblock,32768,256,0.00143
multithread_atomics,32768,256,0.000341
multithread_shared,32768,256,0.000202
sequential,32768,256,0.000174
onethreadperblock,32768,256,0.003152
multithread_atomics,32768,256,0.001516
multithread_shared,32768,256,0.000174
sequential,32768,256,8.7e-05
onethreadperblock,32768,256,0.001407
multithread_atomics,32768,256,0.000337
multithread_shared,32768,256,0.000175
sequential,32768,256,0.000153
onethreadperblock,32768,256,0.001729
multithread_atomics,32768,256,0.000341
multithread_shared,32768,256,0.000174
sequential,32768,256,8.7e-05
onethreadperblock,32768,256,0.001449
multithread_atomics,32768,256,0.00037
multithread_shared,32768,256,0.000175
sequential,32,1,2e-06
onethreadperblock,32,1,0.000162
multithread_atomics,32,1,0.000173
multithread_shared,32,1,0.001
sequential,32,1,2e-06
onethreadperblock,32,1,0.000167
multithread_atomics,32,1,0.000171
multithread_shared,32,1,0.000173
sequential,32,1,2e-06
onethreadperblock,32,1,0.000175
multithread_atomics,32,1,0.000169
multithread_shared,32,1,0.000166
sequential,32,1,3e-06
onethreadperblock,32,1,0.000168
multithread_atomics,32,1,0.000169
multithread_shared,32,1,0.000168
sequential,32,1,2e-06
onethreadperblock,32,1,0.000165
multithread_atomics,32,1,0.000171
multithread_shared,32,1,0.000171
sequential,32,1,2e-06
onethreadperblock,32,1,0.00016
multithread_atomics,32,1,0.000168
multithread_shared,32,1,0.000168
sequential,32,1,2e-06
onethreadperblock,32,1,0.000168
multithread_atomics,32,1,0.00019
multithread_shared,32,1,0.000175
sequential,32,1,4e-06
onethreadperblock,32,1,0.000168
multithread_atomics,32,1,0.000165
multithread_shared,32,1,0.000188
sequential,32,1,1e-06
onethreadperblock,32,1,0.000153
multithread_atomics,32,1,0.000192
multithread_shared,32,1,0.000172
sequential,32,1,1e-06
onethreadperblock,32,1,0.000166
multithread_atomics,32,1,0.000167
multithread_shared,32,1,0.000169
sequential,32,32,3e-06
onethreadperblock,32,32,0.000175
multithread_atomics,32,32,0.000169
multithread_shared,32,32,0.000169
sequential,32,32,3e-06
onethreadperblock,32,32,0.000169
multithread_atomics,32,32,0.00017
multithread_shared,32,32,0.000183
sequential,32,32,3e-06
onethreadperblock,32,32,0.000166
multithread_atomics,32,32,0.000171
multithread_shared,32,32,0.000166
sequential,32,32,4e-06
onethreadperblock,32,32,0.000168
multithread_atomics,32,32,0.000164
multithread_shared,32,32,0.000169
sequential,32,32,1e-06
onethreadperblock,32,32,0.000167
multithread_atomics,32,32,0.00017
multithread_shared,32,32,0.000165
sequential,32,32,2e-06
onethreadperblock,32,32,0.000162
multithread_atomics,32,32,0.000147
multithread_shared,32,32,0.00019
sequential,32,32,2e-06
onethreadperblock,32,32,0.000169
multithread_atomics,32,32,0.000162
multithread_shared,32,32,0.000169
sequential,32,32,3e-06
onethreadperblock,32,32,0.000174
multithread_atomics,32,32,0.000172
multithread_shared,32,32,0.000164
sequential,32,32,2e-06
onethreadperblock,32,32,0.000171
multithread_atomics,32,32,0.000195
multithread_shared,32,32,0.00017
sequential,32,32,1e-06
onethreadperblock,32,32,0.000171
multithread_atomics,32,32,0.000166
multithread_shared,32,32,0.000166
sequential,32,64,1e-06
onethreadperblock,32,64,0.000174
multithread_atomics,32,64,0.00017
multithread_shared,32,64,0.000166
sequential,32,64,2e-06
onethreadperblock,32,64,0.000169
multithread_atomics,32,64,0.000161
multithread_shared,32,64,0.000166
sequential,32,64,1e-06
onethreadperblock,32,64,0.000171
multithread_atomics,32,64,0.000138
multithread_shared,32,64,0.000197
sequential,32,64,2e-06
onethreadperblock,32,64,0.000165
multithread_atomics,32,64,0.00016
multithread_shared,32,64,0.000166
sequential,32,64,3e-06
onethreadperblock,32,64,0.000166
multithread_atomics,32,64,0.000167
multithread_shared,32,64,0.000166
sequential,32,64,2e-06
onethreadperblock,32,64,0.000157
multithread_atomics,32,64,0.000186
multithread_shared,32,64,0.000165
sequential,32,64,2e-06
onethreadperblock,32,64,0.000171
multithread_atomics,32,64,0.000127
multithread_shared,32,64,0.000167
sequential,32,64,2e-06
onethreadperblock,32,64,0.00016
multithread_atomics,32,64,0.000153
multithread_shared,32,64,0.000353
sequential,32,64,4e-06
onethreadperblock,32,64,0.000122
multithread_atomics,32,64,0.000166
multithread_shared,32,64,0.000167
sequential,32,64,3e-06
onethreadperblock,32,64,0.000158
multithread_atomics,32,64,0.000159
multithread_shared,32,64,0.000164
sequential,32,128,4e-06
onethreadperblock,32,128,0.000165
multithread_atomics,32,128,0.000165
multithread_shared,32,128,0.000165
sequential,32,128,2e-06
onethreadperblock,32,128,0.000162
multithread_atomics,32,128,0.000161
multithread_shared,32,128,0.002089
sequential,32,128,2e-06
onethreadperblock,32,128,0.000166
multithread_atomics,32,128,0.000146
multithread_shared,32,128,0.000171
sequential,32,128,2e-06
onethreadperblock,32,128,0.000166
multithread_atomics,32,128,0.000168
multithread_shared,32,128,0.000172
sequential,32,128,1e-06
onethreadperblock,32,128,0.000168
multithread_atomics,32,128,0.000162
multithread_shared,32,128,0.000168
sequential,32,128,2e-06
onethreadperblock,32,128,0.000149
multithread_atomics,32,128,0.000164
multithread_shared,32,128,0.000165
sequential,32,128,2e-06
onethreadperblock,32,128,0.000858
multithread_atomics,32,128,0.000158
multithread_shared,32,128,0.000169
sequential,32,128,3e-06
onethreadperblock,32,128,0.000168
multithread_atomics,32,128,0.000177
multithread_shared,32,128,0.000168
sequential,32,128,2e-06
onethreadperblock,32,128,0.000161
multithread_atomics,32,128,0.000166
multithread_shared,32,128,0.00036
sequential,32,128,2e-06
onethreadperblock,32,128,0.000161
multithread_atomics,32,128,0.000178
multithread_shared,32,128,0.000171
sequential,32,256,2e-06
onethreadperblock,32,256,0.000167
multithread_atomics,32,256,0.000147
multithread_shared,32,256,0.000165
sequential,32,256,2e-06
onethreadperblock,32,256,0.000163
multithread_atomics,32,256,0.000162
multithread_shared,32,256,0.000173
sequential,32,256,3e-06
onethreadperblock,32,256,0.000125
multithread_atomics,32,256,0.000168
multithread_shared,32,256,0.000171
sequential,32,256,3e-06
onethreadperblock,32,256,0.000167
multithread_atomics,32,256,0.000154
multithread_shared,32,256,0.000164
sequential,32,256,3e-06
onethreadperblock,32,256,0.000163
multithread_atomics,32,256,0.000167
multithread_shared,32,256,0.000165
sequential,32,256,2e-06
onethreadperblock,32,256,0.000728
multithread_atomics,32,256,0.000162
multithread_shared,32,256,0.000171
sequential,32,256,3e-06
onethreadperblock,32,256,0.000129
multithread_atomics,32,256,0.000337
